FID_1,X,Y,ID,Ni,Zn,Cr,SIGLE_PEDO,region_etm,GS
13806,78700,152130,BTA-071019-12719,5.3,,16.814159292,S-Z/o,1,1
13807,78835,152160,BTA-071019-12720,7.5,,17.0796460177,Scc,1,1
13845,87080,157820,BTA-080226-03242,10.6,,25,uAda2,1,4
13753,79680,154520,BTA-070-713-03914,9.11,,19.2920353982,uLdx2(e),1,3
13809,78680,152890,BTA-071019-12722,5.4,,16.7256637168,Zba,1,1
13996,114231,121305,COCU011SC1,27.70183622,77.21764228,31.34179021,Acp(c),3,4
14003,112259,120321,COFO004SC1,17.260544587,61.0375893846,26.1028419626,Aca0,3,4
13998,111069,121678,COCU020SC1,,84.13956065,26.59623751,Ada1,3,4
14001,113800,119524,COFO002SC1,13.4377440511,52.9204171758,22.1811476449,Ada0,3,4
14000,113551,120332,COFO001SC1,17.4226362283,64.6393194396,25.257453243,Ada0,3,4
14008,111188,120893,COPR013SC1,24.88365823,67.55990144,39.35425556,Ada1,3,4
14004,112535,119730,COFO005SC1,19.9435659457,65.3089803187,25.9058759065,AIp,3,4
14011,112528,121016,COPR023SC1,24.67392957,95.43976725,35.21180308,fuAda2,3,4
14013,114172,121810,COPR032SC1,,87.8060166,26.48340249,fuAda2,3,4
14007,113410,121471,COPR006SC1,32.30827839,118.8700807,35.7535514,fuAda2,3,4
14005,111936,121092,COFO021SC1,18.8415858696,91.9584564835,40.7775756636,Gbbf,3,5
14002,112941,120614,COFO003SC1,,62.139122011,27.8227675888,Gbbr,3,5
13736,118912,135956,BTA-070-706-03322,8.87,,18.5840707965,Lcay,3,7
13737,119057,135937,BTA-070-706-03323,9.89,,18.8495575221,Lda0,3,7
13837,105500,128900,BTA-080129-00983,9.22,,33.5950413223,Scx,3,6
14006,111711,122385,COPA015SC1,31.34596694,100.563654,33.12925163,A-L/o,4,5
14012,113503,122798,COPR027SC1,28.1894893,108.8284795,30.28812518,Aba1,4,4
14009,111072,122553,COPR018SC1,,69.44149396,38.85112293,Aba1,4,4
13760,118895,119101,BTA-070-730-04657,16.1,,25.3097345133,Aba1,4,4
13761,118688,119264,BTA-070-730-04658,18.4,,26.1946902655,Aba1,4,4
13791,118600,119200,BTA-070730-04658,18.4,,26.1946902655,Aba1,4,4
13792,119000,120000,BTA-070730-04659,,,26.9026548673,Aba1,4,4
13997,112059,122241,COCU016SC1,,104.6953651,37.16302041,Aba1,4,4
13586,123284,120922,998,,,,Aba1,4,4
13759,118679,118956,BTA-070-730-04655,14.8,,23.7168141593,Abp(c),4,4
13789,118600,118900,BTA-070730-04655,14.8,,23.7168141593,Abp(c),4,4
13790,118600,118900,BTA-070730-04656,12.9,,22.7433628319,Abp(c),4,4
13999,112909,123626,COCU025SC1,27.60770862,95.28474271,32.64698676,Abp(c),4,4
14010,111397,121924,COPR019SC1,22.59284134,66.6247779,33.13363951,Ada1,4,4
13995,112738,124625,COCU009SC1,11.45662844,43.34998704,21.19045567,Lba,4,7
13589,123485,121153,999,,,,nAba2_3,4,4
13856,103257,140230,BTA-080731-11242,17.2,,28.1404958678,(x)Ada,2,4
13840,103689,140997,BTA-080214-01597,12.4,,22.1900826446,Aba(b)0,2,4
13824,107325,157563,BTA-080121-00583,16.8,,25.9917355372,Aba1,2,4
13841,103575,140285,BTA-080214-01598,12.8,,23.5123966942,Aba(b)0,2,4
13843,103526,140511,BTA-080222-03220,18.9,,30.1239669421,Aba(b)0,2,4
13825,107788,157376,BTA-080121-00584,12.1,,22.0247933884,Aba1,2,4
13842,103528,141520,BTA-080222-03219,16.3,,29.4628099174,Aba(b)1,2,4
13821,101175,159289,BTA-080121-00579,14.8,,27.5619834711,Aba1,2,4
13850,101053,159298,BTA-080320-03878,18.5,,27.8925619835,Aba1,2,4
13852,101173,158918,BTA-080320-03880,21.2,,27.479338843,Aba1,2,4
13772,99700,157530,BTA-070-911-09544,16.5,,27.8761061947,Aba1,2,4
13774,110000,140800,BTA-070706-03302,,,18.1415929204,Abp(c),2,4
13859,103443,140110,BTA-080731-11246,,,28.3884297521,Aca0,2,4
13773,99580,157615,BTA-070-911-09545,15,,25.3982300885,Aca1,2,4
13735,97420,147080,BTA-070-706-03305,13.6,,20.3539823009,Aca0,2,4
13775,97396,147073,BTA-070706-03305,,,20.3539823009,Aca0,2,4
13848,123900,145700,BTA-080314-03684,15.7,,25.826446281,Acp0_1,2,4
13851,101253,159136,BTA-080320-03879,,,27.7272727273,Ada1,2,4
13799,100781,147872,BTA-071-030-13414,17.7,,27.5221238938,Aca0,2,4
13802,100425,157700,BTA-071012-12452,16.4,,27.3451327434,Ada1,2,4
13734,100830,144280,BTA-070-706-03303,14.5,,21.6814159292,Acp1,2,4
13762,94880,152560,BTA-070-731-04719,,,24.3362831858,Ada1,2,4
13823,110540,156270,BTA-080121-00582,14.2,,25.3305785124,Acp,2,4
13838,128600,135900,BTA-080214-01594,11.1,,22.8512396694,ADa1,2,4
13822,101005,161120,BTA-080121-00580,11.5,,25.7438016529,Adp0_1,2,4
13854,121900,136900,BTA-080729-11244,13.4,,24.3388429752,Ada1,2,4
13756,90680,143750,BTA-070-723-04296,10.9,,22.3008849558,Ada0,2,4
13849,123300,145700,BTA-080314-03685,14.5,,24.5041322314,Ada1,2,4
13855,103766,144768,BTA-080731-11241,,,27.3966942149,Ada1,2,4
13853,98200,139200,BTA-080507-07259,12.6,,20.7024793388,Ada1,2,4
13839,129500,135900,BTA-080214-01595,,,21.7768595041,ADa1,2,4
13764,94670,152860,BTA-070-731-04721,16.3,,26.017699115,Ada1,2,4
13858,95316,144880,BTA-080731-11245,18.8,,24.6694214876,Ada1,2,4
13860,95200,144900,BTA-080731-11247,22.6,,27.3966942149,Ada1,2,4
13817,90612,148489,BTA-080111-00199,27.3,,40.3719008264,Ada1,2,4
13763,94630,153215,BTA-070-731-04720,21.3,,36.9026548673,ADp,2,4
13857,104008,143007,BTA-080731-11243,,,21.694214876,ADp(c),2,4
13733,100190,144600,BTA-070-706-03301,12.1,,21.8584070796,AIp,2,4
13818,114767,156945,BTA-080111-00202,20.6,,36.1570247934,Ldcz,2,3
13971,158864,125586,CHFO040SC1,28.8717848152,116.143915659,31.0304631308,(x)ADa,5,9
13981,156766,126379,CHPR048SC1,15.01453867,93.11128728,28.47475538,(x)ADa,5,9
13978,158827,125381,CHPR041SC1,,117.2244637,27.75631986,(x)Aba,5,9
13976,158389,122389,CHPR023SC1,20.20153751,117.7263843,29.75280326,(x)ADa,5,9
13979,158037,127049,CHPR046SC1,,62.41593971,22.09103483,(x)ADa0,5,9
13991,160865,124931,CHPR081SC1,,69.44403902,,(x)LDa,5,9
13966,163349,118245,CHFO005SC1,,,,(x)LDa,5,9
13952,162384,120982,CHCU001SC1,17.67819145,65.41755315,31.07446805,Aba(b)1,5,9
13963,161514,119643,CHCU057SC1,20.77114545,81.52761379,29.0766286,Aba(b)0,5,9
13953,162369,119561,CHCU002SC1,15.6989795,62.6224489,28.7193877,Aba0,5,9
13958,159808,122483,CHCU024SC1,26.43026684,154.7449491,41.09383316,Aba1,5,9
13794,147700,108600,BTA-070808-07314,17.3,,73.5398230088,Aba1,5,9
13795,147700,108600,BTA-070808-07315,17,,29.0265486726,Aba1,5,9
13955,163104,120625,CHCU004SC1,15.5046296,61.9351851,23.0462962,Aba1,5,9
13975,159032,122906,CHPR018SC1,28.48982146,117.6092472,38.07586104,ADa0,5,9
13994,161393,120768,CHPR087SC1,,143.4120254,29.01533485,ADp,5,9
13977,160462,123808,CHPR032SC1,,78.614035,23.3390225,ADp(c),5,9
13961,155436,126582,CHCU043SC1,18.78287388,81.47485796,33.45255622,ADa1,5,9
13992,159309,124633,CHPR083SC1,31.70465099,116.849756,29.63327321,ADp,5,9
13954,160743,118751,CHCU003SC1,23.3118279,77.5107526,38.0591397,ADp(c),5,9
13957,157909,122526,CHCU022SC1,20.7935779,150.678899,26.9220183,ADp(c),5,9
13983,162046,118633,CHPR060SC1,12.94945935,78.66587033,,AIp,5,9
13980,157441,127606,CHPR047SC1,13.85026139,95.00500603,21.08637824,Aha0,5,9
13972,155899,126515,CHFO049SC1,21.2443416413,113.460127868,32.3043401869,Aha0,5,9
13988,158874,121753,CHPR073SC1,37.7010869,,53,Aha0,5,9
13964,158483,119861,CHCU058SC1,33.0663265,132.77551,40.510204,GbBf0_1_2,5,13
13973,158569,120316,CHFO082SC1,48.9572635326,,,GbBf0_1_2,5,13
13861,153579,124194,C06,30.5724008,67.3036,59.55809918,Gbbf2,5,13
13982,162315,120016,CHPR056SC1,16.64950216,85.81144861,32.72506859,GbBf0_1_2,5,13
13990,161187,119301,CHPR080SC1,46.296875,130.005208,47.7395833,GbBk4,5,11
13970,161337,124529,CHFO037SC1,,97.6973952747,28.1707391589,GbBp0_1_2,5,14
13968,161678,118638,CHFO007SC1,33.4002946739,133.42983022,33.1955394766,GbBk6,5,11
13959,159722,119376,CHCU028SC1,15.78177257,76.57102621,28.72513634,GDBp0_1_2,5,14
13974,159064,118831,CHPR016SC1,14.50727589,72.19123323,27.50592867,GDBp0_1_2,5,14
13960,159784,123516,CHCU031SC1,27.6897096,117.458717,31.2400728,GDBp0_1_2,5,14
13969,158829,120127,CHFO027SC1,36.7208419457,193.847673297,42.4073579065,GDBf0_1_2,5,13
13987,158124,122212,CHPR072SC1,24.98204244,149.6651449,29.46613427,GDBp0_1_2,5,14
13967,163518,118908,CHFO006SC1,,53.262113022,,LDa,5,9
13984,158954,123805,CHPR063SC1,26.99144173,128.7085796,37.90871184,LDp,5,9
13993,158075,124876,CHPR084SC1,22.32483965,133.8106148,27.44648568,pADa2_3,5,9
13965,160326,125349,CHCU066SC1,26.51134574,96.27305639,26.07059574,pAbB2_3,5,9
13989,163462,119972,CHPR074SC1,,103.390625,45.5677083,uLbB2_3,5,9
13986,155554,126158,CHPR068SC1,26.80197181,135.9750409,36.82773013,uADB2_3,5,9
13962,158924,126721,CHCU055SC1,18.86781911,69.06102022,22.69275437,uADa2_3,5,9
13956,161171,122877,CHCU010SC1,,223.3430916,51.26124399,NC,5,44
13985,159395,125252,CHPR067SC1,23.43845494,109.078963,23.95795134,NC,5,44
14029,163267,113930,DA/A/02/10/1,9.46987951807,70.6179775281,28,Gbbp4,8,14
14030,163267,113930,DA/A/02/10/2,10.6746987952,67.2471910112,27,Gbbp4,8,14
14511,79500,133500,IF146,10.387755102,64.1,32.0208333333,(x)Lcc0,1,3
14381,78500,135500,IF1150,20.3367346939,115,37.75,Lhc1,1,3
14278,84500,139500,IF1021,14.2653061224,139.1,30.9791666667,OT,1,1
14495,82500,149500,IF1327,18.7551020408,96.1,56.2916666667,wLcx2,1,3
14512,123500,133500,IF147,9.87755102041,66.1,21.6041666667,(x)-Zcm,3,6
14251,145500,123500,IF074,16.1530612245,70.65,27.8020833333,Aba(b)0,3,4
14274,112500,119500,IF1018,14.8775510204,54.1,34.1041666667,Aca0,3,4
14648,113500,117500,IF420,,82.1,35.1458333333,Ada0,3,4
14250,101500,133500,IF073,17.3265306122,90.9,28.7708333333,Lbbz,3,7
14379,90500,135500,IF1149,15.306122449,117.5,34.7291666667,Lep,3,7
14574,127500,127500,IF261,10.1836734694,55.1,24.7291666667,wLIa2_3,3,7
14377,106500,125500,IF1147,23.4591836735,92.2,35.3541666667,vAfp2,3,4
14280,108500,129500,IF1023,6.71428571429,31.5,14.7291666667,Zdc,3,6
14597,143500,77500,IF300,27.6326530612,77.1,35.1458333333,(x)AcB0,11,24
14595,135500,77500,IF298,11.2040816327,40.1,26.8125,(x)Ahx,11,24
14267,136500,79500,IF1001,17.7346938776,58.1,32.0208333333,Ada0,11,24
14596,139500,77500,IF299,9.67346938776,39.1,24.7291666667,Ahc0,11,24
14598,147500,77500,IF302,22.5306122449,84.1,33.0625,Gbb0_1,11,26
14407,150500,75500,IF1213,8.59183673469,42.6,18.7916666667,Gdb0_1,11,26
14599,151500,77500,IF304,,56.1,37.2291666667,rGbb2,11,26
14450,138500,79500,IF1266,11,41.1,28.6875,uAha2_3,11,24
14237,149500,93500,IF060,30.9489795918,73.9,22.1979166667,Gbbf2,10,20
14284,152500,89500,IF1027,43.9591836735,128.1,48.6875,Gbbf2,10,20
14268,144500,89500,IF1002,30.693877551,101.1,40.3541666667,Gbbf2,10,20
14236,141500,93500,IF059,32.6632653061,112.6,41.15625,Gbbf2,10,20
14241,145500,83500,IF064,46.306122449,149.7,33.0104166667,Gbbk6,10,22
14447,142500,89500,IF1263,,129.1,43.6875,Gdbf2,10,20
14449,138500,89500,IF1265,33.1428571429,103.1,42.4375,Gdbf2,10,20
14582,151500,87500,IF274,38.8571428571,126.1,41.3958333333,uGcbf2,10,20
14591,143500,87500,IF290,21.5102040816,75.1,30.9791666667,uAbb2_3,10,24
14273,148500,89500,IF1017,,134.1,54.9375,uGdbf2,10,20
14462,150500,89500,IF1277,28.1428571429,100.1,44.9375,uGdbf2,10,20
14459,146500,89500,IF1274,,106.1,40.0416666667,uGdbf2,10,20
14515,143500,93500,IF150,44.5714285714,123.1,41.3958333333,uGdbfp2,10,21
14248,153500,73500,IF071,10.3673469388,44.55,16.1666666667,Gix0_1,14,29
14496,146500,139500,IF1328,,56.1,28.8958333333,Aba(b)0,2,4
14378,98500,155500,IF1148,7.71428571429,35.9,20.6666666667,Abp,2,4
14279,112500,139500,IF1022,,73.1,29.9375,Ada0,2,4
14391,122500,145500,IF1185,11.3367346939,50.1,20.25,Ada0,2,4
14281,152500,129500,IF1024,24.2653061224,92.1,28.8958333333,Gbbr2,2,5
14497,114500,159500,IF1329,18.5510204082,84.1,48.375,Lep,2,3
14277,100500,149500,IF1020,11.8163265306,62.1,42.4375,wAda2,2,4
14509,115500,153500,IF144,9.16326530612,39.1,23.6875,wLDc2_3,2,3
14390,138500,145500,IF1184,5.42857142857,24.9,14.8333333333,Zag,2,2
14587,155500,117500,IF283,35.7959183673,115.1,33.0625,(x)Aba,5,9
14672,133500,107500,IF444,17.4285714286,62.1,29.9375,Aba(b)0,5,9
14673,141500,107500,IF445,12.9387755102,52.1,27.8541666667,Aca0,5,9
14649,137500,117500,IF421,15.387755102,57.1,32.0208333333,Ada0,5,9
14588,163500,117500,IF285,9.97959183673,51.1,21.6041666667,Ada0,5,9
14256,157500,113500,IF079,12.0714285714,58.68,21.8645833333,Aha0,5,9
14650,141500,117500,IF422,9.36734693878,39.1,37.2291666667,Aia0,5,9
14538,139500,113500,IF173,17.6326530612,56.1,28.8958333333,AIp,5,9
14271,144500,119500,IF1015,,53.1,29.9375,AIa0,5,9
14651,153500,117500,IF423,16.4081632653,69.1,23.6875,GbBq4,5,10
14360,154500,115500,IF1126,7.44897959184,28.3,19.7291666667,GhBqs0_1_2,5,10
14575,139500,117500,IF262,9.36734693878,43.1,34.1041666667,uAha2_3,5,9
14590,147500,97500,IF289,36.8163265306,135.1,44.5208333333,fAbb2,10,24
14581,151500,97500,IF272,40.8979591837,100.1,38.2708333333,Gbbf2,10,20
14589,135500,97500,IF287,28.6530612245,89.1,34.1041666667,Gbbfp2,10,21
14458,150500,99500,IF1273,19.2653061224,61.1,30.5625,GDBfp0_1_2,10,21
14486,163500,113500,IF131,17.7346938776,59.1,29.9375,Gbbp4,8,14
14514,139500,103500,IF149,,52.1,26.8125,GhBp2,8,14
14682,77500,147500,IF454,,190.1,65.3541666667,Ufp0,1,1
14849,81500,151500,IF732,,94.1,35.9791666667,uLdc2,1,3
15191,139314,128872,LLPR030SC1,15,81,27,Aba(b)0,3,4
15168,135426,130084,LLCU014SC1,20,77,32,Abp,3,4
15172,139331,130275,LLCU024SC1,19,78,31,Aca1,3,4
15173,138021,130208,LLCU026SC1,14,82,26,Aca1,3,4
15188,138576,129960,LLPR025SC1,,95,23,Ada1,3,4
15189,138234,129490,LLPR027SC1,,91,29,Ada0,3,4
15185,135856,130292,LLPR013SC1,18,160,37,ADp,3,4
14947,104500,135500,IF890,8.44897959184,37.1,21.6041666667,Lda0,3,7
15179,138243,128686,LLPR001SC1,,95,37,uLDa2_3,3,7
14759,103500,131500,IF576,,19.7,11.0833333333,Zbg,3,6
15182,138475,126492,LLPR007SC1,20,58,,(x)Aba,4,4
14852,125500,131500,IF735,15.8979591837,98.1,38.4791666667,Aba(b)0,4,4
15187,135104,129457,LLPR019SC1,18,85,30,Aba1,4,4
15164,138722,127437,LLCU004SC1,20,69,35,Aba1,4,4
15184,137188,126772,LLPR011SC1,,41,29,AbB,4,4
15195,136016,129058,LLPR044SC1,21,110,30,AbB,4,4
15186,133733,129750,LLPR015SC1,24,84,38,Abp(c),4,4
15124,129869,121900,LA 96.4131,,,33.7168141593,Aba1,4,4
15176,134697,128630,LLCU043SC1,,67,31,Aba1,4,4
15171,136440,127792,LLCU023SC1,27,70,35,Aba1,4,4
15175,135694,127857,LLCU041SC1,21,95,30,Abb,4,4
15123,130865,121932,LA 96.4129,27.4107142857,,29.1150442478,AbB,4,4
15177,137189,126223,LLCU047SC1,22,60,34,Aba1,4,4
15166,137827,126662,LLCU009SC1,23,76,40,Aba1,4,4
15178,138940,126726,LLFO006SC1,21.9347826087,86.3846153846,33.5140186916,Abp,4,4
15183,137564,125764,LLPR010SC1,,57,24,Abp(c),4,4
15165,138344,126055,LLCU008SC1,16,46,27,Abp,4,4
15169,133845,129260,LLCU016SC1,,73,37,Abp(c),4,4
15170,135593,128837,LLCU018SC1,,62,26,Abp(c),4,4
15143,133663,123951,LA 96.4296,,,30.8849557522,Abp0_1,4,4
15174,135207,126401,LLCU033SC1,21,68,29,Abp0_1,4,4
15190,138036,128929,LLPR029SC1,10,54,26,ADa1,4,4
15180,138003,127323,LLPR003SC1,19,74,47,ADp0_1,4,4
15122,126619,119821,LA 96.4127,12.5892857143,,20.5309734513,Gbbna4,4,8
15167,136746,125805,LLCU012SC1,14,45,29,Lba,4,7
14850,97500,131500,IF733,6.91836734694,37.1,20.6666666667,Ldc,4,7
15193,134609,127561,LLPR038SC1,,55,28,nAbb2_3,4,4
15194,136913,128020,LLPR042SC1,13,120,26,qAbx2_3,4,4
14851,117500,131500,IF734,6.71428571429,40.1,16.5,Sbp,4,6
14760,119500,131500,IF577,8.44897959184,30.1,16.1875,Sbg,4,6
15192,136334,126752,LLPR035SC1,10,75,31,wLbx2_3,4,7
15181,138706,127016,LLPR005SC1,,51,,wLbx2_3,4,7
14680,153500,77500,IF452,,72.1,36.1875,fGbb2,11,26
14679,145500,77500,IF451,14.2653061224,61.1,32.0208333333,fuAbb2,11,24
15004,152500,79500,IF998,21.5102040816,58.1,36.1875,Gbbf2,11,26
14818,149500,91500,IF659,29.8775510204,110.1,43.5833333333,fGbb2,10,23
14936,148500,85500,IF868,35.7959183673,104.1,40.3541666667,f2Edxy,10,20
14935,144500,85500,IF867,38.8571428571,109.1,43.4791666667,f2Edxy2_3,10,20
15003,140500,89500,IF997,40.8979591837,130.1,48.6875,Gbbf2,10,20
14816,133500,91500,IF657,,75.1,31.9166666667,Gbbf2,10,20
14817,145500,91500,IF658,32.5306122449,134.1,45.7708333333,Gbbf2,10,20
14934,140500,85500,IF866,38.8571428571,112.1,45.5625,Gbbfp2,10,21
14871,141500,91500,IF763,22.4285714286,80.1,30.9791666667,Gbbfp2,10,21
14677,141500,87500,IF449,31.7142857143,120.1,38.2708333333,Gbbfp2,10,21
14678,145500,87500,IF450,,113.1,40.3541666667,Gcbf2,10,20
15095,158677,131736,LA 96.1993,9.55357142857,,29.2920353982,(x)Aba,2,4
15099,150643,138565,LA 96.1997,12.5892857143,,24.9557522124,Aba(b)0,2,4
15133,147160,137378,LA 96.4150,20.9821428571,,25.8407079646,Aba(b)0,2,4
15134,147714,137494,LA 96.4151,15.0892857143,,22.6548672566,Aba(b)0,2,4
15036,156981,135805,LA 95.2876,12.5892857143,178.605263158,24.1339285714,Aba(b)0,2,4
15115,153999,133219,LA 96.3708,20.4464285714,,31.9469026549,Aba(b)1,2,4
15088,161860,130978,LA 96.1984,18.8392857143,,21.5044247788,Aba(b)0,2,4
15153,151711,138290,LA 96.5400,,,21.3274336283,Aba1,2,4
15033,147110,135267,LA 95.2873,10.625,37.8157894737,22.3482142857,Aba(b)0,2,4
15034,147259,135361,LA 95.2874,8.30357142857,31.2368421053,21.4553571429,Aba(b)0,2,4
15087,147053,134695,LA 96.1983,17.5892857143,,23.0088495575,Aba(b)1,2,4
15096,158935,133521,LA 96.1994,14.9107142857,,24.6902654867,Aba(b)1,2,4
15079,164163,134982,LA 96.1975,10.2678571429,,24.8672566372,Aba(b)1,2,4
15016,165724,130700,LA 95.2850,,48.3421052632,24.1339285714,Aba(b)1,2,4
15083,152281,138136,LA 96.1979,11.6964285714,,27.2566371681,Aba(b)1,2,4
15142,152317,138498,LA 96.4292,,,26.6371681416,Aba(b)1,2,4
15135,154269,132286,LA 96.4152,18.3035714286,,26.017699115,Aba(b)1,2,4
14683,121500,147500,IF455,7.83673469388,40.1,35.1458333333,Aba(b)0,2,4
15026,162659,135345,LA 95.2866,17.0535714286,35.1842105263,24.1339285714,Aba(b)1,2,4
15077,162570,134421,LA 96.1973,14.0178571429,,23.185840708,Aba(b)1,2,4
15064,151566,138288,LA 95.5447,,33.7368421053,21.9910714286,Aba(b)1,2,4
15091,151515,138141,LA 96.1989,16.3392857143,,25.6637168142,Aba(b)1,2,4
15035,146737,135615,LA 95.2875,7.76785714286,153.605263158,21.4553571429,Aba(b)1,2,4
15094,152009,138502,LA 96.1991.2,13.4821428571,,29.6460176991,Abp0,2,4
15061,163245,131231,LA 95.4633,13.125,39,16.5446428571,Aba1,2,4
15027,162536,135091,LA 95.2867,11.1607142857,83.8684210526,22.3482142857,Abp(c),2,4
15063,152198,137882,LA 95.5446,17.4107142857,35.9736842105,23.6875,Abp(c),2,4
15093,151907,137989,LA 96.1991,,,26.7256637168,Abp(c),2,4
15157,152598,137958,LA 96.5629,17.7678571429,,27.3451327434,ADp,2,4
15012,166591,130219,LA 95.2846,22.4107142857,66.7631578947,27.7053571429,Acp0,2,4
15014,166227,130007,LA 95.2848,24.1964285714,139.131578947,26.8125,Acp1,2,4
14945,136500,145500,IF888,10.0816326531,36.7,24.9375,Ada0,2,4
14944,104500,145500,IF887,25.5918367347,93.1,44.5208333333,AIp,2,4
15078,164212,134719,LA 96.1974,7.41071428571,,22.389380531,Adp0,2,4
14943,100500,155500,IF886,14.6734693878,63.1,36.1875,AFp,2,4
15116,154312,132729,LA 96.3709,25.9821428571,,74.2477876106,sLba2_3,2,3
15055,153206,128847,LA 95.3121,10.2678571429,51.5,19.4017857143,(x)Aba,5,9
15054,151846,128879,LA 95.3120,15.9821428571,59.5263157895,20.0267857143,(x)Aba,5,9
15020,165335,117608,LA 95.2856,8.125,28.6052631579,16.5446428571,A-GDp1,5,9
15011,147458,108187,LA 95.2845,17.0535714286,65.4473684211,25.0267857143,Aba(b)1,5,9
15010,147372,108576,LA 95.2844,22.4107142857,44.3947368421,22.7946428571,Aba1,5,9
15125,144183,108092,LA 96.4133,31.3392857143,,26.6371681416,ADa1,5,9
15056,152679,128791,LA 95.3122,22.4107142857,54.3947368421,22.0803571429,Aca0,5,9
15117,137915,119624,LA 96.3828,24.9107142857,,28.6725663717,ADB,5,9
15060,153074,128786,LA 95.4631,5.625,25.9736842105,15.4732142857,Gbbp2,5,14
15144,139486,99401,LA 96.4297,35.625,,31.9469026549,GbBfp2,10,21
14676,137500,97500,IF448,29.6734693878,85.1,30.9791666667,Gcap2,10,21
14885,144500,105500,IF788,14.6734693878,53.1,35.1458333333,(x)Aca,8,9
15212,77031,146931,Mar-48,12.9133858268,54.9210526316,17.9494949495,Aba1,1,4
15214,73483,149319,Mar-51,12.9133858268,62.8157894737,17.9494949495,Aca0,1,4
15213,75398,156123,Mar-49,12.2834645669,53.6052631579,16.9393939394,Ada0,1,4
15207,72478,151917,Mar-43,14.4881889764,72.0263157895,29.0606060606,Adb,1,4
15206,74701,151800,Mar-42,13.7007874016,53.6052631579,21.9898989899,Ada0,1,4
15209,75880,149513,Mar-45,12.5984251969,73.3421052632,21.9898989899,Ada0,1,4
15211,75642,150605,Mar-47,11.5748031496,54.9210526316,17.9494949495,Ada0,1,4
15255,86223,159583,O2/LA06462,6,35.1842105263,14.9191919192,Lba,1,3
15208,76622,151831,Mar-44,11.6535433071,53.6052631579,21.9898989899,Lba0,1,3
15210,76567,150749,Mar-46,10.7086614173,50.9736842105,17.9494949495,Lba0,1,3
15200,91933,158084,Mar-32,,39.1315789474,19.9696969697,Lcp,1,3
15205,77380,140440,Mar-40,12.2834645669,56.2368421053,25.0202020202,Lda,1,3
15215,84331,155502,Mar-52,12.0472440945,48.3421052632,17.9494949495,sLdc2,1,3
15253,126827,134162,O04,10.7841002,30.7673588734,22.50929959,Aba(b)0,3,4
15584,140387,134718,T2002/3633,20.3,74.303030303,21.7,Aca1,3,4
15198,138916,129411,LLPR049SC1,15,,25,Aca1,3,4
15583,140606,134429,T2002/3632,,69.6565656566,24.8,Aca0,3,4
15252,124173,130253,O03,,52.2897177468,,(x)-Zcf,4,6
15196,136249,128225,LLPR045SC1,22,71,32,Aba1,4,4
15197,135734,126660,LLPR046SC1,25,71,32,Aba1,4,4
15248,121360,115549,Mar-97,13.7007874016,57.5526315789,20.9797979798,Abp(c),4,4
15199,126729,119768,Mar-00,14.4881889764,52.2894736842,12.0909090909,Gbbna4,4,8
15254,125179,128117,O05,12.8511958696,63.03173564,17.0231771869,wSDx2_3,4,6
15585,145592,73971,T2002/3636,17.4,71.0707070707,25.7,(x)Aba0,11,24
15591,138057,73096,T2002/3642,,94.7070707071,29.4,(x)ADa0,11,24
